"","binned_hours","airtemp","rainfal","humidity","hour","workingHour","workday","date","weekDay"
"6748","2018-10-25 04",25.9833333333333,0,82.1083333333333,4,0,0,2018-10-25,"Thursday"
"6749","2018-10-25 05",25.9916666666667,0,81.8333333333333,5,0,0,2018-10-25,"Thursday"
"6750","2018-10-25 06",26.05,0,81.9416666666667,6,0,0,2018-10-25,"Thursday"
"6751","2018-10-25 07",26.9833333333333,0,78.6,7,0,0,2018-10-25,"Thursday"
"6752","2018-10-25 08",27.5090909090909,0,77.7818181818182,8,0,0,2018-10-25,"Thursday"
"6753","2018-10-25 09",28.35,0,73.7333333333333,9,0,1,2018-10-25,"Thursday"
"6754","2018-10-25 10",28.9416666666667,0,71.875,10,0,1,2018-10-25,"Thursday"
"6755","2018-10-25 11",28.7416666666667,0,71.1833333333333,11,0,1,2018-10-25,"Thursday"
"6756","2018-10-25 12",28.7833333333333,0,70.7916666666667,12,0,1,2018-10-25,"Thursday"
"6757","2018-10-25 13",26.6916666666667,0,79.4333333333333,13,0,1,2018-10-25,"Thursday"
"6758","2018-10-25 14",28.775,0,71.7,14,0,1,2018-10-25,"Thursday"
"6759","2018-10-25 15",29.65,0,67.525,15,0,1,2018-10-25,"Thursday"
"6760","2018-10-25 16",29.475,0,68.2666666666667,16,0,1,2018-10-25,"Thursday"
"6761","2018-10-25 17",29.5416666666667,0,68.5666666666667,17,0,1,2018-10-25,"Thursday"
"6762","2018-10-25 18",28.6416666666667,0,74.6916666666667,18,0,0,2018-10-25,"Thursday"
"6763","2018-10-25 19",27.575,0,81.3166666666667,19,0,0,2018-10-25,"Thursday"
"6764","2018-10-25 20",26.1090909090909,0.466666666666667,88.2636363636364,20,0,0,2018-10-25,"Thursday"
"6765","2018-10-25 21",26.4916666666667,0,80.725,21,0,0,2018-10-25,"Thursday"
"6766","2018-10-25 22",26.3666666666667,0,86.2916666666667,22,0,0,2018-10-25,"Thursday"
"6767","2018-10-25 23",26.3916666666667,0,85.8083333333333,23,0,0,2018-10-25,"Thursday"
"6768","2018-10-26 00",25.9909090909091,0,87.0363636363636,0,0,0,2018-10-26,"Friday"
"6769","2018-10-26 01",26.0583333333333,0,86.7833333333333,1,0,0,2018-10-26,"Friday"
"6770","2018-10-26 02",25.8416666666667,0,87.125,2,0,0,2018-10-26,"Friday"
"6771","2018-10-26 03",25.65,0,89.0333333333333,3,0,0,2018-10-26,"Friday"
"6772","2018-10-26 04",25.625,0,88.7166666666667,4,0,0,2018-10-26,"Friday"
"6773","2018-10-26 05",26,0,84.9166666666667,5,0,0,2018-10-26,"Friday"
"6774","2018-10-26 06",25.925,0,85.3166666666667,6,0,0,2018-10-26,"Friday"
"6775","2018-10-26 07",27.0083333333333,0,80.3416666666667,7,0,0,2018-10-26,"Friday"
"6776","2018-10-26 08",29.1909090909091,0,71.5636363636364,8,0,0,2018-10-26,"Friday"
"6777","2018-10-26 09",29.0333333333333,0,69.875,9,0,1,2018-10-26,"Friday"
"6778","2018-10-26 10",29.5083333333333,0,67.7583333333333,10,0,1,2018-10-26,"Friday"
"6779","2018-10-26 11",29.975,0,65.6333333333333,11,0,1,2018-10-26,"Friday"
"6780","2018-10-26 12",30.575,0,64.3583333333333,12,0,1,2018-10-26,"Friday"
"6781","2018-10-26 13",31.2416666666667,0,59.7333333333333,13,0,1,2018-10-26,"Friday"
"6782","2018-10-26 14",30.2166666666667,0,64.5416666666667,14,0,1,2018-10-26,"Friday"
"6783","2018-10-26 15",31.025,0,60.1333333333333,15,0,1,2018-10-26,"Friday"
"6784","2018-10-26 16",29.7083333333333,0,66.15,16,0,1,2018-10-26,"Friday"
"6785","2018-10-26 17",28.6,0,75.1416666666667,17,0,1,2018-10-26,"Friday"
"6786","2018-10-26 18",28.3333333333333,0,73.85,18,0,0,2018-10-26,"Friday"
"6787","2018-10-26 19",28.2416666666667,0,74.375,19,0,0,2018-10-26,"Friday"
"6788","2018-10-26 20",28.2416666666667,0,74.5583333333333,20,0,0,2018-10-26,"Friday"
"6789","2018-10-26 21",28.0333333333333,0,76.55,21,0,0,2018-10-26,"Friday"
"6790","2018-10-26 22",27.8416666666667,0,77.2666666666667,22,0,0,2018-10-26,"Friday"
"6791","2018-10-26 23",27.7,0,78.45,23,0,0,2018-10-26,"Friday"
"6792","2018-10-27 00",27.5454545454545,0,79.3818181818182,0,1,0,2018-10-27,"Saturday"
"6793","2018-10-27 01",27.375,0,80.8083333333333,1,1,0,2018-10-27,"Saturday"
"6794","2018-10-27 02",27.175,0,82.1416666666667,2,1,0,2018-10-27,"Saturday"
"6795","2018-10-27 03",26.625,0,86,3,1,0,2018-10-27,"Saturday"
"6796","2018-10-27 04",25.8833333333333,0,89.2,4,1,0,2018-10-27,"Saturday"
"6797","2018-10-27 05",25.85,0,88.9083333333333,5,1,0,2018-10-27,"Saturday"
"6798","2018-10-27 06",26.15,0,87.3666666666667,6,1,0,2018-10-27,"Saturday"
"6799","2018-10-27 07",26.875,0,84.3166666666667,7,1,0,2018-10-27,"Saturday"
"6800","2018-10-27 08",27.45,0,81.225,8,1,0,2018-10-27,"Saturday"
"6801","2018-10-27 09",28.0833333333333,0,78.8916666666667,9,1,1,2018-10-27,"Saturday"
"6802","2018-10-27 10",28.7833333333333,0,74.0666666666667,10,1,1,2018-10-27,"Saturday"
"6803","2018-10-27 11",30,0,66.8416666666667,11,1,1,2018-10-27,"Saturday"
"6804","2018-10-27 12",29.9583333333333,0,65.9333333333333,12,1,1,2018-10-27,"Saturday"
"6805","2018-10-27 13",30.5666666666667,0,62.6083333333333,13,1,1,2018-10-27,"Saturday"
"6806","2018-10-27 14",30.1916666666667,0,62.9916666666667,14,1,1,2018-10-27,"Saturday"
"6807","2018-10-27 15",27.6666666666667,0,77.8416666666667,15,1,1,2018-10-27,"Saturday"
"6808","2018-10-27 16",28.225,0,74.0833333333333,16,1,1,2018-10-27,"Saturday"
"6809","2018-10-27 17",27.6583333333333,0,76.0333333333333,17,1,1,2018-10-27,"Saturday"
"6810","2018-10-27 18",27.2,0,76.7833333333333,18,1,0,2018-10-27,"Saturday"
"6811","2018-10-27 19",26.9,0,80.325,19,1,0,2018-10-27,"Saturday"
"6812","2018-10-27 20",27.2454545454545,0,79.6181818181818,20,1,0,2018-10-27,"Saturday"
"6813","2018-10-27 21",27.5,0,79.0083333333333,21,1,0,2018-10-27,"Saturday"
"6814","2018-10-27 22",27.45,0,79.6916666666667,22,1,0,2018-10-27,"Saturday"
"6815","2018-10-27 23",27.35,0,80.6333333333333,23,1,0,2018-10-27,"Saturday"
"6816","2018-10-28 00",27.1363636363636,0,81.5727272727273,0,1,0,2018-10-28,"Sunday"
"6817","2018-10-28 01",27.0333333333333,0,81.725,1,1,0,2018-10-28,"Sunday"
"6818","2018-10-28 02",26.7416666666667,0,83.8083333333333,2,1,0,2018-10-28,"Sunday"
"6819","2018-10-28 03",26.6916666666667,0,84.425,3,1,0,2018-10-28,"Sunday"
"6820","2018-10-28 04",26.5583333333333,0,85.7833333333333,4,1,0,2018-10-28,"Sunday"
"6821","2018-10-28 05",26.3333333333333,0,88.0333333333333,5,1,0,2018-10-28,"Sunday"
"6822","2018-10-28 06",25.95,0,90.5583333333333,6,1,0,2018-10-28,"Sunday"
"6823","2018-10-28 07",26.3083333333333,0,89.6166666666667,7,1,0,2018-10-28,"Sunday"
"6824","2018-10-28 08",28.375,0,79.5416666666667,8,1,0,2018-10-28,"Sunday"
"6825","2018-10-28 09",28.8083333333333,0,74.9916666666667,9,1,1,2018-10-28,"Sunday"
"6826","2018-10-28 10",28.6416666666667,0,73.2166666666667,10,1,1,2018-10-28,"Sunday"
"6827","2018-10-28 11",28.9333333333333,0,72.4083333333333,11,1,1,2018-10-28,"Sunday"
"6828","2018-10-28 12",28.4083333333333,0.0166666666666667,76.125,12,1,1,2018-10-28,"Sunday"
"6829","2018-10-28 13",30.35,0,67.525,13,1,1,2018-10-28,"Sunday"
"6830","2018-10-28 14",26.9083333333333,0.333333333333333,78.5583333333333,14,1,1,2018-10-28,"Sunday"
"6831","2018-10-28 15",24.975,0.216666666666667,89.7416666666667,15,1,1,2018-10-28,"Sunday"
"6832","2018-10-28 16",25.8333333333333,0,81.0083333333333,16,1,1,2018-10-28,"Sunday"
"6833","2018-10-28 17",26.0416666666667,0.0166666666666667,82.8416666666667,17,1,1,2018-10-28,"Sunday"
"6834","2018-10-28 18",26.3416666666667,0,79.5916666666667,18,1,0,2018-10-28,"Sunday"
"6835","2018-10-28 19",25.9833333333333,0,83.5583333333333,19,1,0,2018-10-28,"Sunday"
"6836","2018-10-28 20",26.0833333333333,0,81.0083333333333,20,1,0,2018-10-28,"Sunday"
"6837","2018-10-28 21",26.0166666666667,0,84.1416666666667,21,1,0,2018-10-28,"Sunday"
"6838","2018-10-28 22",26.0166666666667,0,85.225,22,1,0,2018-10-28,"Sunday"
"6839","2018-10-28 23",26.2083333333333,0,82.1,23,1,0,2018-10-28,"Sunday"
"6840","2018-10-29 00",26.0727272727273,0,82.3818181818182,0,0,0,2018-10-29,"Monday"
"6841","2018-10-29 01",25.8916666666667,0,83.6333333333333,1,0,0,2018-10-29,"Monday"
"6842","2018-10-29 02",25.8166666666667,0,85.675,2,0,0,2018-10-29,"Monday"
"6843","2018-10-29 03",25.675,0,86.775,3,0,0,2018-10-29,"Monday"
"6844","2018-10-29 04",25.4916666666667,0,87.6416666666667,4,0,0,2018-10-29,"Monday"
"6845","2018-10-29 05",25.425,0,87.6666666666667,5,0,0,2018-10-29,"Monday"
"6846","2018-10-29 06",25.4083333333333,0,87.6083333333333,6,0,0,2018-10-29,"Monday"
"6847","2018-10-29 07",25.7916666666667,0,85.9333333333333,7,0,0,2018-10-29,"Monday"
"6848","2018-10-29 08",26.6636363636364,0,84.2636363636364,8,0,0,2018-10-29,"Monday"
"6849","2018-10-29 09",28.2333333333333,0,79.0166666666667,9,0,1,2018-10-29,"Monday"
"6850","2018-10-29 10",29.075,0,73.4666666666667,10,0,1,2018-10-29,"Monday"
"6851","2018-10-29 11",30.5166666666667,0,67.1083333333333,11,0,1,2018-10-29,"Monday"
"6852","2018-10-29 12",31.5166666666667,0,58.7333333333333,12,0,1,2018-10-29,"Monday"
"6853","2018-10-29 13",32.075,0,58.0416666666667,13,0,1,2018-10-29,"Monday"
"6854","2018-10-29 14",31.0666666666667,0,63.8166666666667,14,0,1,2018-10-29,"Monday"
"6855","2018-10-29 15",27.6916666666667,0.283333333333333,81.2416666666667,15,0,1,2018-10-29,"Monday"
"6856","2018-10-29 16",26.225,0.1,84.375,16,0,1,2018-10-29,"Monday"
"6857","2018-10-29 17",25.6583333333333,0.05,83.2583333333333,17,0,1,2018-10-29,"Monday"
"6858","2018-10-29 18",27.0583333333333,0.0166666666666667,79.35,18,0,0,2018-10-29,"Monday"
"6859","2018-10-29 19",27.2833333333333,0,80.9166666666667,19,0,0,2018-10-29,"Monday"
"6860","2018-10-29 20",27.4083333333333,0,82.775,20,0,0,2018-10-29,"Monday"
"6861","2018-10-29 21",27.4583333333333,0,84.1833333333333,21,0,0,2018-10-29,"Monday"
"6862","2018-10-29 22",27.3333333333333,0,85.25,22,0,0,2018-10-29,"Monday"
"6863","2018-10-29 23",27.1416666666667,0,85.025,23,0,0,2018-10-29,"Monday"
"6864","2018-10-30 00",26.7272727272727,0,86.4181818181818,0,0,0,2018-10-30,"Tuesday"
"6865","2018-10-30 01",26.3333333333333,0,88.1916666666667,1,0,0,2018-10-30,"Tuesday"
"6866","2018-10-30 02",26.0333333333333,0,89.3583333333333,2,0,0,2018-10-30,"Tuesday"
"6867","2018-10-30 03",25.9166666666667,0,90.0416666666667,3,0,0,2018-10-30,"Tuesday"
"6868","2018-10-30 04",25.8,0,90.5416666666667,4,0,0,2018-10-30,"Tuesday"
"6869","2018-10-30 05",25.8833333333333,0,90.1166666666667,5,0,0,2018-10-30,"Tuesday"
"6870","2018-10-30 06",25.6916666666667,0,91.1083333333333,6,0,0,2018-10-30,"Tuesday"
"6871","2018-10-30 07",25.9,0,90.9083333333333,7,0,0,2018-10-30,"Tuesday"
"6872","2018-10-30 08",28.1363636363636,0,81.1272727272727,8,0,0,2018-10-30,"Tuesday"
"6873","2018-10-30 09",28.6583333333333,0,79.3166666666667,9,0,1,2018-10-30,"Tuesday"
"6874","2018-10-30 10",30.2666666666667,0,67.1,10,0,1,2018-10-30,"Tuesday"
"6875","2018-10-30 11",31.075,0,62.85,11,0,1,2018-10-30,"Tuesday"
"6876","2018-10-30 12",31.925,0.383333333333333,56.4333333333333,12,0,1,2018-10-30,"Tuesday"
"6877","2018-10-30 13",28.875,0.133333333333333,75.5583333333333,13,0,1,2018-10-30,"Tuesday"
"6878","2018-10-30 14",27.6333333333333,0.45,83.3333333333333,14,0,1,2018-10-30,"Tuesday"
"6879","2018-10-30 15",26.5583333333333,0.316666666666667,87.425,15,0,1,2018-10-30,"Tuesday"
"6880","2018-10-30 16",25.7416666666667,0.3,84.5,16,0,1,2018-10-30,"Tuesday"
"6881","2018-10-30 17",26.55,0.05,83.7416666666667,17,0,1,2018-10-30,"Tuesday"
"6882","2018-10-30 18",26.0833333333333,0.133333333333333,88.975,18,0,0,2018-10-30,"Tuesday"
"6883","2018-10-30 19",26.1333333333333,0,80.6833333333333,19,0,0,2018-10-30,"Tuesday"
"6884","2018-10-30 20",26.3181818181818,0,83.2818181818182,20,0,0,2018-10-30,"Tuesday"
"6885","2018-10-30 21",25.6416666666667,0,84.5666666666667,21,0,0,2018-10-30,"Tuesday"
"6886","2018-10-30 22",25.775,0,84.1583333333333,22,0,0,2018-10-30,"Tuesday"
"6887","2018-10-30 23",25.75,0,81.9583333333333,23,0,0,2018-10-30,"Tuesday"
"6888","2018-10-31 00",25.7454545454545,0,84.4,0,0,0,2018-10-31,"Wednesday"
"6889","2018-10-31 01",25.775,0,84.9166666666667,1,0,0,2018-10-31,"Wednesday"
"6890","2018-10-31 02",25.7833333333333,0,84.4,2,0,0,2018-10-31,"Wednesday"
"6891","2018-10-31 03",25.575,0,85.2666666666667,3,0,0,2018-10-31,"Wednesday"
"6892","2018-10-31 04",25.025,0,92.6416666666667,4,0,0,2018-10-31,"Wednesday"
"6893","2018-10-31 05",25.1916666666667,0,91.7083333333333,5,0,0,2018-10-31,"Wednesday"
"6894","2018-10-31 06",25.3666666666667,0,88.975,6,0,0,2018-10-31,"Wednesday"
"6895","2018-10-31 07",25.6416666666667,0,86.1,7,0,0,2018-10-31,"Wednesday"
"6896","2018-10-31 08",25.85,0,87.1333333333333,8,0,0,2018-10-31,"Wednesday"
"6897","2018-10-31 09",26.9583333333333,0,82.3083333333333,9,0,1,2018-10-31,"Wednesday"
"6898","2018-10-31 10",27.95,0,75.675,10,0,1,2018-10-31,"Wednesday"
"6899","2018-10-31 11",28.45,0,73.1,11,0,1,2018-10-31,"Wednesday"
"6900","2018-10-31 12",29.575,0,68.475,12,0,1,2018-10-31,"Wednesday"
"6901","2018-10-31 13",30.4416666666667,0,62.575,13,0,1,2018-10-31,"Wednesday"
"6902","2018-10-31 14",30.3416666666667,0,64.0333333333333,14,0,1,2018-10-31,"Wednesday"
"6903","2018-10-31 15",29.225,0,65.725,15,0,1,2018-10-31,"Wednesday"
"6904","2018-10-31 16",28.975,0,66.1,16,0,1,2018-10-31,"Wednesday"
"6905","2018-10-31 17",28.7333333333333,0,65.75,17,0,1,2018-10-31,"Wednesday"
"6906","2018-10-31 18",27.8916666666667,0,71.1166666666667,18,0,0,2018-10-31,"Wednesday"
"6907","2018-10-31 19",27.2166666666667,0,74.7583333333333,19,0,0,2018-10-31,"Wednesday"
"6908","2018-10-31 20",27,0,75.525,20,0,0,2018-10-31,"Wednesday"
"6909","2018-10-31 21",26.8583333333333,0,76.8583333333333,21,0,0,2018-10-31,"Wednesday"
"6910","2018-10-31 22",26.7583333333333,0,78.5666666666667,22,0,0,2018-10-31,"Wednesday"
"6911","2018-10-31 23",26.5833333333333,0,79.2916666666667,23,0,0,2018-10-31,"Wednesday"
"6912","2018-11-01 00",26.4363636363636,0,79.2636363636364,0,0,0,2018-11-01,"Thursday"
"6913","2018-11-01 01",26.3166666666667,0,80.4916666666667,1,0,0,2018-11-01,"Thursday"
"6914","2018-11-01 02",26.325,0,81.3083333333333,2,0,0,2018-11-01,"Thursday"
"6915","2018-11-01 03",26.2083333333333,0,82.85,3,0,0,2018-11-01,"Thursday"
"6916","2018-11-01 04",26.0833333333333,0,83.975,4,0,0,2018-11-01,"Thursday"
"6917","2018-11-01 05",25.8833333333333,0,85.3166666666667,5,0,0,2018-11-01,"Thursday"
"6918","2018-11-01 06",25.8666666666667,0,85.3166666666667,6,0,0,2018-11-01,"Thursday"
"6919","2018-11-01 07",25.7333333333333,0,86.35,7,0,0,2018-11-01,"Thursday"
"6920","2018-11-01 08",26.0166666666667,0,84.6083333333333,8,0,0,2018-11-01,"Thursday"
"6921","2018-11-01 09",27.1416666666667,0,78.9,9,0,1,2018-11-01,"Thursday"
"6922","2018-11-01 10",27.0166666666667,0,80.6,10,0,1,2018-11-01,"Thursday"
"6923","2018-11-01 11",27.3666666666667,0,76.9333333333333,11,0,1,2018-11-01,"Thursday"
"6924","2018-11-01 12",27.4583333333333,0,74.2833333333333,12,0,1,2018-11-01,"Thursday"
"6925","2018-11-01 13",26.975,0,75.7,13,0,1,2018-11-01,"Thursday"
"6926","2018-11-01 14",26.2083333333333,0.0333333333333333,79.2916666666667,14,0,1,2018-11-01,"Thursday"
"6927","2018-11-01 15",25.2166666666667,0.15,88.0583333333333,15,0,1,2018-11-01,"Thursday"
"6928","2018-11-01 16",24.9,0.0333333333333333,87.8666666666667,16,0,1,2018-11-01,"Thursday"
"6929","2018-11-01 17",25.225,0,87.225,17,0,1,2018-11-01,"Thursday"
"6930","2018-11-01 18",25.3916666666667,0,88.3166666666667,18,0,0,2018-11-01,"Thursday"
"6931","2018-11-01 19",25.65,0,86.125,19,0,0,2018-11-01,"Thursday"
"6932","2018-11-01 20",25.9909090909091,0,82.4272727272727,20,0,0,2018-11-01,"Thursday"
"6933","2018-11-01 21",26.0666666666667,0,83.025,21,0,0,2018-11-01,"Thursday"
"6934","2018-11-01 22",26.1916666666667,0,84.6666666666667,22,0,0,2018-11-01,"Thursday"
"6935","2018-11-01 23",26.2833333333333,0,85.3166666666667,23,0,0,2018-11-01,"Thursday"
"6936","2018-11-02 00",26.2636363636364,0,87.2363636363636,0,0,0,2018-11-02,"Friday"
"6937","2018-11-02 01",25.6666666666667,0.05,90.3916666666667,1,0,0,2018-11-02,"Friday"
"6938","2018-11-02 02",25.3583333333333,0,91.2416666666667,2,0,0,2018-11-02,"Friday"
"6939","2018-11-02 03",25.375,0,91.0833333333333,3,0,0,2018-11-02,"Friday"
"6940","2018-11-02 04",25.45,0,91.1666666666667,4,0,0,2018-11-02,"Friday"
"6941","2018-11-02 05",25.525,0.0166666666666667,91.0333333333333,5,0,0,2018-11-02,"Friday"
"6942","2018-11-02 06",25.3583333333333,0,87.7166666666667,6,0,0,2018-11-02,"Friday"
"6943","2018-11-02 07",25.4833333333333,0,82.8583333333333,7,0,0,2018-11-02,"Friday"
"6944","2018-11-02 08",26.8166666666667,0,74.9666666666667,8,0,0,2018-11-02,"Friday"
"6945","2018-11-02 09",27.7166666666667,0,73.725,9,0,1,2018-11-02,"Friday"
"6946","2018-11-02 10",27.6083333333333,0,72.55,10,0,1,2018-11-02,"Friday"
"6947","2018-11-02 11",28.45,0,68.6,11,0,1,2018-11-02,"Friday"
"6948","2018-11-02 12",30.5166666666667,0,59.9916666666667,12,0,1,2018-11-02,"Friday"
"6949","2018-11-02 13",31.175,0,54.8416666666667,13,0,1,2018-11-02,"Friday"
"6950","2018-11-02 14",27.225,0,76.925,14,0,1,2018-11-02,"Friday"
"6951","2018-11-02 15",25.9083333333333,0,79.375,15,0,1,2018-11-02,"Friday"
"6952","2018-11-02 16",26.9083333333333,0,71.675,16,0,1,2018-11-02,"Friday"
"6953","2018-11-02 17",27.2333333333333,0,66.4,17,0,1,2018-11-02,"Friday"
"6954","2018-11-02 18",27.0916666666667,0,67.2,18,0,0,2018-11-02,"Friday"
"6955","2018-11-02 19",26.7583333333333,0,73.05,19,0,0,2018-11-02,"Friday"
"6956","2018-11-02 20",26.8583333333333,0,74.3666666666667,20,0,0,2018-11-02,"Friday"
"6957","2018-11-02 21",26.9916666666667,0,75.6416666666667,21,0,0,2018-11-02,"Friday"
"6958","2018-11-02 22",26.9,0,76.8583333333333,22,0,0,2018-11-02,"Friday"
"6959","2018-11-02 23",26.8583333333333,0,77.7416666666667,23,0,0,2018-11-02,"Friday"
"6960","2018-11-03 00",26.7636363636364,0,76.8363636363636,0,1,0,2018-11-03,"Saturday"
"6961","2018-11-03 01",26.5583333333333,0,79.2166666666667,1,1,0,2018-11-03,"Saturday"
"6962","2018-11-03 02",26.4,0,79.9666666666667,2,1,0,2018-11-03,"Saturday"
"6963","2018-11-03 03",26.5,0,79.9083333333333,3,1,0,2018-11-03,"Saturday"
"6964","2018-11-03 04",26.2416666666667,0,82.4083333333333,4,1,0,2018-11-03,"Saturday"
"6965","2018-11-03 05",25.8666666666667,0,83.15,5,1,0,2018-11-03,"Saturday"
"6966","2018-11-03 06",25.875,0,83.375,6,1,0,2018-11-03,"Saturday"
"6967","2018-11-03 07",25.6666666666667,0,86.7333333333333,7,1,0,2018-11-03,"Saturday"
"6968","2018-11-03 08",26.975,0,81.4666666666667,8,1,0,2018-11-03,"Saturday"
"6969","2018-11-03 09",27.7,0,77.8333333333333,9,1,1,2018-11-03,"Saturday"
"6970","2018-11-03 10",29.7416666666667,0,67.8083333333333,10,1,1,2018-11-03,"Saturday"
"6971","2018-11-03 11",29.7416666666667,0,68.8666666666667,11,1,1,2018-11-03,"Saturday"
"6972","2018-11-03 12",29.3833333333333,0,71.55,12,1,1,2018-11-03,"Saturday"
"6973","2018-11-03 13",28.6916666666667,0,73.025,13,1,1,2018-11-03,"Saturday"
"6974","2018-11-03 14",28.7416666666667,0,72.1083333333333,14,1,1,2018-11-03,"Saturday"
"6975","2018-11-03 15",28.0416666666667,0,81.0333333333333,15,1,1,2018-11-03,"Saturday"
"6976","2018-11-03 16",28.0083333333333,0,80.3333333333333,16,1,1,2018-11-03,"Saturday"
"6977","2018-11-03 17",27.0833333333333,0.0666666666666667,85.9916666666667,17,1,1,2018-11-03,"Saturday"
"6978","2018-11-03 18",25.7,0.05,90.0916666666667,18,1,0,2018-11-03,"Saturday"
"6979","2018-11-03 19",25.5833333333333,0,87.7833333333333,19,1,0,2018-11-03,"Saturday"
"6980","2018-11-03 20",25.7916666666667,0,87.65,20,1,0,2018-11-03,"Saturday"
"6981","2018-11-03 21",25.675,0,89.2333333333333,21,1,0,2018-11-03,"Saturday"
"6982","2018-11-03 22",25.4916666666667,0,91.75,22,1,0,2018-11-03,"Saturday"
"6983","2018-11-03 23",25.4916666666667,0,90.2666666666667,23,1,0,2018-11-03,"Saturday"
"6984","2018-11-04 00",25.5363636363636,0,88.5090909090909,0,1,0,2018-11-04,"Sunday"
"6985","2018-11-04 01",25.4166666666667,0,89.125,1,1,0,2018-11-04,"Sunday"
"6986","2018-11-04 02",25.325,0,90.125,2,1,0,2018-11-04,"Sunday"
"6987","2018-11-04 03",25.2333333333333,0,91.2833333333333,3,1,0,2018-11-04,"Sunday"
"6988","2018-11-04 04",25.1666666666667,0,91.5333333333333,4,1,0,2018-11-04,"Sunday"
"6989","2018-11-04 05",25.3416666666667,0,89.625,5,1,0,2018-11-04,"Sunday"
"6990","2018-11-04 06",25.3166666666667,0,90.05,6,1,0,2018-11-04,"Sunday"
"6991","2018-11-04 07",25.4,0,89.9666666666667,7,1,0,2018-11-04,"Sunday"
"6992","2018-11-04 08",26.65,0,84.775,8,1,0,2018-11-04,"Sunday"
"6993","2018-11-04 09",28.2916666666667,0,76.9833333333333,9,1,1,2018-11-04,"Sunday"
"6994","2018-11-04 10",29.8666666666667,0,68.9416666666667,10,1,1,2018-11-04,"Sunday"
"6995","2018-11-04 11",30.2583333333333,0,65.6166666666667,11,1,1,2018-11-04,"Sunday"
"6996","2018-11-04 12",30.8333333333333,0,62.2583333333333,12,1,1,2018-11-04,"Sunday"
"6997","2018-11-04 13",31.6583333333333,0,58.0583333333333,13,1,1,2018-11-04,"Sunday"
"6998","2018-11-04 14",30.3833333333333,0,63.7583333333333,14,1,1,2018-11-04,"Sunday"
"6999","2018-11-04 15",29.8333333333333,0,67.5083333333333,15,1,1,2018-11-04,"Sunday"
"7000","2018-11-04 16",28.175,0,75.4416666666667,16,1,1,2018-11-04,"Sunday"
"7001","2018-11-04 17",26.9166666666667,1.46666666666667,84.725,17,1,1,2018-11-04,"Sunday"
"7002","2018-11-04 18",24.7666666666667,0.95,94.525,18,1,0,2018-11-04,"Sunday"
"7003","2018-11-04 19",25.65,0.133333333333333,91,19,1,0,2018-11-04,"Sunday"
"7004","2018-11-04 20",25.2909090909091,0.0166666666666667,95.3090909090909,20,1,0,2018-11-04,"Sunday"
"7005","2018-11-04 21",25.7666666666667,0,92.8166666666667,21,1,0,2018-11-04,"Sunday"
"7006","2018-11-04 22",26.0666666666667,0,91.0916666666667,22,1,0,2018-11-04,"Sunday"
"7007","2018-11-04 23",26.3416666666667,0,89.2333333333333,23,1,0,2018-11-04,"Sunday"
"7008","2018-11-05 00",26.4363636363636,0,86.6727272727273,0,0,0,2018-11-05,"Monday"
"7009","2018-11-05 01",26.425,0,85.2583333333333,1,0,0,2018-11-05,"Monday"
"7010","2018-11-05 02",26.425,0,83.5166666666667,2,0,0,2018-11-05,"Monday"
"7011","2018-11-05 03",26.1666666666667,0,85.7833333333333,3,0,0,2018-11-05,"Monday"
"7012","2018-11-05 04",26.15,0,84.6,4,0,0,2018-11-05,"Monday"
"7013","2018-11-05 05",25.9333333333333,0,85.0583333333333,5,0,0,2018-11-05,"Monday"
"7014","2018-11-05 06",25.7,0,87.35,6,0,0,2018-11-05,"Monday"
"7015","2018-11-05 07",25.4833333333333,0,90.0083333333333,7,0,0,2018-11-05,"Monday"
"7016","2018-11-05 08",25.65,0,89.1333333333333,8,0,0,2018-11-05,"Monday"
"7017","2018-11-05 09",26.1333333333333,0,87.7166666666667,9,0,1,2018-11-05,"Monday"
"7018","2018-11-05 10",26.6583333333333,0,83.1333333333333,10,0,1,2018-11-05,"Monday"
"7019","2018-11-05 11",27.65,0,79.2166666666667,11,0,1,2018-11-05,"Monday"
"7020","2018-11-05 12",29.8083333333333,0,68.5833333333333,12,0,1,2018-11-05,"Monday"
"7021","2018-11-05 13",31.5166666666667,0,58.7333333333333,13,0,1,2018-11-05,"Monday"
"7022","2018-11-05 14",30.0083333333333,0,64.65,14,0,1,2018-11-05,"Monday"
"7023","2018-11-05 15",29.4166666666667,0,71.075,15,0,1,2018-11-05,"Monday"
"7024","2018-11-05 16",29.8583333333333,0,67.05,16,0,1,2018-11-05,"Monday"
"7025","2018-11-05 17",28.475,0,73.55,17,0,1,2018-11-05,"Monday"
"7026","2018-11-05 18",27.3583333333333,0,80.2166666666667,18,0,0,2018-11-05,"Monday"
"7027","2018-11-05 19",26,0,87.525,19,0,0,2018-11-05,"Monday"
"7028","2018-11-05 20",26.275,0,86.725,20,0,0,2018-11-05,"Monday"
"7029","2018-11-05 21",26.4,0,83.4833333333333,21,0,0,2018-11-05,"Monday"
"7030","2018-11-05 22",26.1916666666667,0,87.0666666666667,22,0,0,2018-11-05,"Monday"
"7031","2018-11-05 23",26.1166666666667,0,87.95,23,0,0,2018-11-05,"Monday"
"7032","2018-11-06 00",25.9545454545455,0,89.2909090909091,0,0,0,2018-11-06,"Tuesday"
"7033","2018-11-06 01",25.8833333333333,0,90.0666666666667,1,0,0,2018-11-06,"Tuesday"
