binned_hours,airtemp,rainfall,humidity,date,weekDay,mean_hourlyL1,mean_hourlySE18,mean_hourlySE20,mean_hourlySE24,mean_hourlySE26,mean_hourlySE28,mean_hourlySE29,TotalL1,L1available,TotalSE18,SE18available,TotalSE20,SE20available,TotalSE24,SE24available,TotalSE26,SE26available,TotalSE28,SE28available,TotalSE29,SE29available,weekNum,hour,workingHour,workDay,PH,weeklyTemp,weeklyHumid,weeklyrainfall
2018-01-24 01,26.65833333,0,86.375,24/1/2018,Wednesday,109,0.666666667,312.1666667,146,87.16666667,145,69.66666667,178,69,279,278.3333333,548,235.8333333,167,21,214,126.8333333,186,41,333,263.3333333,4,1,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 02,26.35833333,0,86.23333333,24/1/2018,Wednesday,107.1666667,0,312.1666667,150.0833333,87.58333333,143.8333333,65.41666667,178,70.83333333,279,279,548,235.8333333,167,16.91666667,214,126.4166667,186,42.16666667,333,267.5833333,4,2,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 03,26.275,0,84.30833333,24/1/2018,Wednesday,107.0833333,0,313.4166667,149.8333333,85.33333333,144,62,178,70.91666667,279,279,548,234.5833333,167,17.16666667,214,128.6666667,186,42,333,271,4,3,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 04,26.11666667,0,84.66666667,24/1/2018,Wednesday,107.8333333,0,314.0833333,150.8333333,85.25,181.6666667,59.83333333,178,70.16666667,279,279,548,233.9166667,167,16.16666667,214,128.75,186,4.333333333,333,273.1666667,4,4,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 05,25.99166667,0,86.075,24/1/2018,Wednesday,110.4166667,0.583333333,312.4166667,148.5,87.41666667,184.4166667,58.91666667,178,67.58333333,279,278.4166667,548,235.5833333,167,18.5,214,126.5833333,186,1.583333333,333,274.0833333,4,5,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 06,25.86666667,0,87.05,24/1/2018,Wednesday,117.75,13.08333333,310.3333333,138.6666667,93.33333333,185.3333333,63.75,178,60.25,279,265.9166667,548,237.6666667,167,28.33333333,214,120.6666667,186,0.666666667,333,269.25,4,6,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 07,25.99166667,0,86.425,24/1/2018,Wednesday,160.3333333,53.41666667,288.9166667,104.8333333,125.8333333,185,85.16666667,178,17.66666667,279,225.5833333,548,259.0833333,167,62.16666667,214,88.16666667,186,1,333,247.8333333,4,7,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 08,26.31666667,0,85.76666667,24/1/2018,Wednesday,168.4166667,87.41666667,239.5833333,78.41666667,114,185,116.0833333,178,9.583333333,279,191.5833333,548,308.4166667,167,88.58333333,214,100,186,1,333,216.9166667,4,8,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 09,27.25,0,78.88333333,24/1/2018,Wednesday,86.5,109.5,203.5,47.83333333,68.91666667,185.0833333,176.9166667,178,91.5,279,169.5,548,344.5,167,119.1666667,214,145.0833333,186,0.916666667,333,156.0833333,4,9,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 10,28.35833333,0,72.64166667,24/1/2018,Wednesday,94.91666667,110.4166667,177.75,33.41666667,67.66666667,185.75,195.8333333,178,83.08333333,279,168.5833333,548,370.25,167,133.5833333,214,146.3333333,186,0.25,333,137.1666667,4,10,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 11,29.20833333,0,67.95,24/1/2018,Wednesday,95.41666667,103.5833333,121.75,12.91666667,67.91666667,184.8333333,202.5833333,178,82.58333333,279,175.4166667,548,426.25,167,154.0833333,214,146.0833333,186,1.166666667,333,130.4166667,4,11,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 12,30.06666667,0,63.96666667,24/1/2018,Wednesday,90.83333333,82.83333333,55.16666667,2.166666667,61,181.8333333,198.0833333,178,87.16666667,279,196.1666667,548,492.8333333,167,164.8333333,214,153,186,4.166666667,333,134.9166667,4,12,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 13,31.075,0,59.24166667,24/1/2018,Wednesday,106.0833333,73.5,39.33333333,0.5,63.41666667,178.4166667,211.9166667,178,71.91666667,279,205.5,548,508.6666667,167,166.5,214,150.5833333,186,7.583333333,333,121.0833333,4,13,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 14,30.53333333,0,63.43333333,24/1/2018,Wednesday,107.0833333,89,78.75,0,64.41666667,177.3333333,217,178,70.91666667,279,190,548,469.25,167,167,214,149.5833333,186,8.666666667,333,116,4,14,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-24 15,30.00833333,0,67.74166667,24/1/2018,Wednesday,96.75,99.83333333,83.41666667,0,67.33333333,177.5833333,217.4166667,178,81.25,279,179.1666667,548,464.5833333,167,167,214,146.6666667,186,8.416666667,333,115.5833333,4,15,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-24 16,29.15833333,0,73.75,24/1/2018,Wednesday,99.5,90.5,81.41666667,5.833333333,61.5,176.8333333,197.8333333,178,78.5,279,188.5,548,466.5833333,167,161.1666667,214,152.5,186,9.166666667,333,135.1666667,4,16,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-24 17,27.73333333,0.016666667,78.91666667,24/1/2018,Wednesday,88.58333333,72.58333333,81.91666667,2.916666667,54.16666667,175.1666667,194.1666667,178,89.41666667,279,206.4166667,548,466.0833333,167,164.0833333,214,159.8333333,186,10.83333333,333,138.8333333,4,17,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-24 18,26.675,0.016666667,89.36666667,24/1/2018,Wednesday,72.33333333,33.66666667,72.33333333,0.083333333,45.75,173.1666667,188.5,178,105.6666667,279,245.3333333,548,475.6666667,167,166.9166667,214,168.25,186,12.83333333,333,144.5,4,18,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 19,26.55,0.25,87.61666667,24/1/2018,Wednesday,52.41666667,21,34.83333333,0,37.66666667,165.0833333,160.25,178,125.5833333,279,258,548,513.1666667,167,167,214,176.3333333,186,20.91666667,333,172.75,4,19,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 20,25.5,0.085714286,94.9,24/1/2018,Wednesday,39.41666667,24.58333333,63.16666667,0.583333333,32.5,158.8333333,145.3333333,178,138.5833333,279,254.4166667,548,484.8333333,167,166.4166667,214,181.5,186,27.16666667,333,187.6666667,4,20,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 21,25.3,0.05,96.125,24/1/2018,Wednesday,33.41666667,25.08333333,175.75,21.5,22.83333333,159.9166667,134.4166667,178,144.5833333,279,253.9166667,548,372.25,167,145.5,214,191.1666667,186,26.08333333,333,198.5833333,4,21,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 22,24.55833333,0.3,97.15833333,24/1/2018,Wednesday,28.91666667,23.16666667,276.5833333,82.5,16.91666667,150,130.5833333,178,149.0833333,279,255.8333333,548,271.4166667,167,84.5,214,197.0833333,186,36,333,202.4166667,4,22,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-24 23,24.675,0,97.4,24/1/2018,Wednesday,30.41666667,13.08333333,305.9166667,126.1666667,10.83333333,146,125.9166667,178,147.5833333,279,265.9166667,548,242.0833333,167,40.83333333,214,203.1666667,186,40,333,207.0833333,4,23,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 00,24.9,0,96.42727273,25/1/2018,Thursday,27,1,310.4545455,139.4545455,4.090909091,145,124,178,151,279,278,548,237.5454545,167,27.54545455,214,209.9090909,186,41,333,209,4,0,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 01,25.19166667,0,94.45833333,25/1/2018,Thursday,24.75,0,310.5,141.8333333,0.25,144.25,121.75,178,153.25,279,279,548,237.5,167,25.16666667,214,213.75,186,41.75,333,211.25,4,1,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 02,25.375,0,93.03333333,25/1/2018,Thursday,22.75,0,310.4166667,145.1666667,0,143,118,178,155.25,279,279,548,237.5833333,167,21.83333333,214,214,186,43,333,215,4,2,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 03,25.39166667,0,92.95,25/1/2018,Thursday,22.41666667,0,310.3333333,145.5833333,0,143,115.8333333,178,155.5833333,279,279,548,237.6666667,167,21.41666667,214,214,186,43,333,217.1666667,4,3,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 04,25.30833333,0,94.48333333,25/1/2018,Thursday,21.08333333,0,509.5,150,79.75,182.4166667,116.6666667,178,156.9166667,279,279,548,38.5,167,17,214,134.25,186,3.583333333,333,216.3333333,4,4,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 05,25.54166667,0,91.925,25/1/2018,Thursday,20.91666667,0,527,146.75,86.41666667,185,120.25,178,157.0833333,279,279,548,21,167,20.25,214,127.5833333,186,1,333,212.75,4,5,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 06,25.49166667,0,92.60833333,25/1/2018,Thursday,32.75,7.25,521,141.25,93.08333333,185.5833333,127.8333333,178,145.25,279,271.75,548,27,167,25.75,214,120.9166667,186,0.416666667,333,205.1666667,4,6,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 07,25.625,0.016666667,92.06666667,25/1/2018,Thursday,74.16666667,48.75,497.6666667,109.1666667,128.4166667,185.5,149,178,103.8333333,279,230.25,548,50.33333333,167,57.83333333,214,85.58333333,186,0.5,333,184,4,7,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 08,25.75833333,0.016666667,91.45,25/1/2018,Thursday,99.66666667,75.58333333,454.5833333,81.58333333,142.75,185.1666667,174.0833333,178,78.33333333,279,203.4166667,548,93.41666667,167,85.41666667,214,71.25,186,0.833333333,333,158.9166667,4,8,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 09,26.375,0,88.29166667,25/1/2018,Thursday,114.5,136.25,425,63.16666667,148.75,184.9166667,183.8333333,178,63.5,279,142.75,548,123,167,103.8333333,214,65.25,186,1.083333333,333,149.1666667,4,9,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 10,27.78333333,0,78.79166667,25/1/2018,Thursday,125.5833333,136.9166667,401.1666667,44.83333333,145.3333333,185.5,199.8333333,178,52.41666667,279,142.0833333,548,146.8333333,167,122.1666667,214,68.66666667,186,0.5,333,133.1666667,4,10,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 11,29.06666667,0,70.64166667,25/1/2018,Thursday,131.6666667,131,352.0833333,23.25,151.5,184.5,207.6666667,178,46.33333333,279,148,548,195.9166667,167,143.75,214,62.5,186,1.5,333,125.3333333,4,11,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 12,29.825,0,65.68333333,25/1/2018,Thursday,133.9166667,111.75,274.25,0,151.9166667,183.5,198.75,178,44.08333333,279,167.25,548,273.75,167,167,214,62.08333333,186,2.5,333,134.25,4,12,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 13,30.24166667,0,63.24166667,25/1/2018,Thursday,137.9166667,115.0833333,262.0833333,0.75,152.0833333,179.9166667,200.0833333,178,40.08333333,279,163.9166667,548,285.9166667,167,166.25,214,61.91666667,186,6.083333333,333,132.9166667,4,13,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 14,29.575,0,69.75833333,25/1/2018,Thursday,140.6666667,120.8333333,297.0833333,2.833333333,150.8333333,182,213.0833333,178,37.33333333,279,158.1666667,548,250.9166667,167,164.1666667,214,63.16666667,186,4,333,119.9166667,4,14,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-25 15,28.88333333,0,74.675,25/1/2018,Thursday,140.75,116.3333333,307.3333333,13.58333333,151.8333333,183,213.25,178,37.25,279,162.6666667,548,240.6666667,167,153.4166667,214,62.16666667,186,3,333,119.75,4,15,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-25 16,29.13333333,0,71.93333333,25/1/2018,Thursday,133.25,113.8333333,311.25,17.5,148.1666667,184,206.3333333,178,44.75,279,165.1666667,548,236.75,167,149.5,214,65.83333333,186,2,333,126.6666667,4,16,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-25 17,28.025,0,79.30833333,25/1/2018,Thursday,125,94.33333333,322.5,0.666666667,142.5,180.0833333,212.5833333,178,53,279,184.6666667,548,225.5,167,166.3333333,214,71.5,186,5.916666667,333,120.4166667,4,17,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-25 18,26.925,0,89.26666667,25/1/2018,Thursday,119.25,76.66666667,309.8333333,0.083333333,130.1666667,172,210.5833333,178,58.75,279,202.3333333,548,238.1666667,167,166.9166667,214,83.83333333,186,14,333,122.4166667,4,18,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 19,26.99166667,0.016666667,90.18333333,25/1/2018,Thursday,103.0833333,60,269.8333333,0,119,166.9166667,184.4166667,178,74.91666667,279,219,548,278.1666667,167,167,214,95,186,19.08333333,333,148.5833333,4,19,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 20,26.91666667,0,87.95,25/1/2018,Thursday,63.08333333,52.83333333,245.4166667,0,113.25,156.8333333,166.3333333,178,114.9166667,279,226.1666667,548,302.5833333,167,167,214,100.75,186,29.16666667,333,166.6666667,4,20,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 21,26.94166667,0,85.80833333,25/1/2018,Thursday,27.33333333,57.91666667,320.75,8.416666667,120.0833333,157.0833333,160.9166667,178,150.6666667,279,221.0833333,548,227.25,167,158.5833333,214,93.91666667,186,28.91666667,333,172.0833333,4,21,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 22,26.75833333,0,85.775,25/1/2018,Thursday,12.5,55.08333333,472.0833333,57.41666667,109.5,154.0833333,149.4166667,178,165.5,279,223.9166667,548,75.91666667,167,109.5833333,214,104.5,186,31.91666667,333,183.5833333,4,22,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-25 23,26.66666667,0,84.95833333,25/1/2018,Thursday,7.583333333,52.5,506.25,115.75,100.6666667,148.75,138.25,178,170.4166667,279,226.5,548,41.75,167,51.25,214,113.3333333,186,37.25,333,194.75,4,23,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 00,26.46363636,0,86.13636364,26/1/2018,Friday,7.363636364,42,514.3636364,132.2727273,96.36363636,147,130.2727273,178,170.6363636,279,237,548,33.63636364,167,34.72727273,214,117.6363636,186,39,333,202.7272727,4,0,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 01,26.44166667,0,87.225,26/1/2018,Friday,3.916666667,29.91666667,517.8333333,138.75,93.75,147,125.8333333,178,174.0833333,279,249.0833333,548,30.16666667,167,28.25,214,120.25,186,39,333,207.1666667,4,1,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 02,26.30833333,0,87.85,26/1/2018,Friday,1.75,26.33333333,524.5833333,145.0833333,92,147,121.0833333,178,176.25,279,252.6666667,548,23.41666667,167,21.91666667,214,122,186,39,333,211.9166667,4,2,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 03,26.125,0,88.14166667,26/1/2018,Friday,0.5,25.58333333,525.5,146.1666667,91.66666667,147,117,178,177.5,279,253.4166667,548,22.5,167,20.83333333,214,122.3333333,186,39,333,216,4,3,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 04,25.91666667,0,89.65833333,26/1/2018,Friday,0,27.91666667,522.9166667,155,92.41666667,182.5,114.1666667,178,178,279,251.0833333,548,25.08333333,167,12,214,121.5833333,186,3.5,333,218.8333333,4,4,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 05,25.875,0,89.73333333,26/1/2018,Friday,2.583333333,31.58333333,521,152,91,184.5833333,116.0833333,178,175.4166667,279,247.4166667,548,27,167,15,214,123,186,1.416666667,333,216.9166667,4,5,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 06,25.79166667,0,90.025,26/1/2018,Friday,10.91666667,44.91666667,516.9166667,139.25,97,185.5833333,127.4166667,178,167.0833333,279,234.0833333,548,31.08333333,167,27.75,214,117,186,0.416666667,333,205.5833333,4,6,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 07,25.825,0,90.175,26/1/2018,Friday,52.91666667,82.33333333,500.0833333,111.8333333,131.25,184.6666667,154.3333333,178,125.0833333,279,196.6666667,548,47.91666667,167,55.16666667,214,82.75,186,1.333333333,333,178.6666667,4,7,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 08,26.24166667,0,88.40833333,26/1/2018,Friday,79,120.8333333,469.5,77.91666667,152.3333333,185.25,178.8333333,178,99,279,158.1666667,548,78.5,167,89.08333333,214,61.66666667,186,0.75,333,154.1666667,4,8,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 09,27.11666667,0,85.05833333,26/1/2018,Friday,96.33333333,136.5,440.9166667,69.83333333,159.25,185.1666667,193.3333333,178,81.66666667,279,142.5,548,107.0833333,167,97.16666667,214,54.75,186,0.833333333,333,139.6666667,4,9,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 10,28.15833333,0,79.53333333,26/1/2018,Friday,99.41666667,135.8333333,409.5,60.75,167.4166667,185.75,205.6666667,178,78.58333333,279,143.1666667,548,138.5,167,106.25,214,46.58333333,186,0.25,333,127.3333333,4,10,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 11,28.925,0,75.79166667,26/1/2018,Friday,105.6666667,133.75,353.8333333,26,169.3333333,185.4166667,208.1666667,178,72.33333333,279,145.25,548,194.1666667,167,141,214,44.66666667,186,0.583333333,333,124.8333333,4,11,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 12,29.575,0,71.2,26/1/2018,Friday,103.8333333,104.9166667,269.5833333,1.666666667,157.6666667,183.0833333,201.8333333,178,74.16666667,279,174.0833333,548,278.4166667,167,165.3333333,214,56.33333333,186,2.916666667,333,131.1666667,4,12,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 13,29.125,0,74.11666667,26/1/2018,Friday,104.5,100.4166667,241.5,0.833333333,159.6666667,183.1666667,212.9166667,178,73.5,279,178.5833333,548,306.5,167,166.1666667,214,54.33333333,186,2.833333333,333,120.0833333,4,13,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 14,29.025,0,74.54166667,26/1/2018,Friday,108.8333333,114.8333333,285.5,7.333333333,155.75,182,213.8333333,178,69.16666667,279,164.1666667,548,262.5,167,159.6666667,214,58.25,186,4,333,119.1666667,4,14,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-26 15,26.99166667,0.066666667,82.975,26/1/2018,Friday,106.1666667,121.8333333,306,19.33333333,154.5833333,176.6666667,219.3333333,178,71.83333333,279,157.1666667,548,242,167,147.6666667,214,59.41666667,186,9.333333333,333,113.6666667,4,15,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-26 16,26.325,0.1,88.8,26/1/2018,Friday,106.9166667,119.1666667,322.0833333,40.41666667,148.3333333,168.9166667,194.75,178,71.08333333,279,159.8333333,548,225.9166667,167,126.5833333,214,65.66666667,186,17.08333333,333,138.25,4,16,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-26 17,25.875,0.566666667,92.98333333,26/1/2018,Friday,91.25,96.25,317.8333333,34.33333333,140.0833333,162,159.1666667,178,86.75,279,182.75,548,230.1666667,167,132.6666667,214,73.91666667,186,24,333,173.8333333,4,17,0,1,0,27.33258387,82.98532648,0.024319728
2018-01-26 18,24.31666667,0.716666667,94.40833333,26/1/2018,Friday,86.5,74.25,274,34.66666667,127.3333333,158.5833333,139.75,178,91.5,279,204.75,548,274,167,132.3333333,214,86.66666667,186,27.41666667,333,193.25,4,18,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 19,25.74166667,0,92.03333333,26/1/2018,Friday,72,54.16666667,158.3333333,0,118.6666667,160.5833333,122.25,178,106,279,224.8333333,548,389.6666667,167,167,214,95.33333333,186,25.41666667,333,210.75,4,19,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 20,26.15,0,90.95,26/1/2018,Friday,59.41666667,45.83333333,99,0,106.1666667,158.1666667,125.1666667,178,118.5833333,279,233.1666667,548,449,167,167,214,107.8333333,186,27.83333333,333,207.8333333,4,20,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 21,26.59166667,0,90.025,26/1/2018,Friday,53,59.33333333,228.25,10.91666667,110.25,160.4166667,107.4166667,178,125,279,219.6666667,548,319.75,167,156.0833333,214,103.75,186,25.58333333,333,225.5833333,4,21,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 22,26.49166667,0,91.61666667,26/1/2018,Friday,43.66666667,64.25,414.1666667,71.08333333,111.5,156.4166667,99.5,178,134.3333333,279,214.75,548,133.8333333,167,95.91666667,214,102.5,186,29.58333333,333,233.5,4,22,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-26 23,26.11666667,0,92.96666667,26/1/2018,Friday,48.08333333,55.25,483.8333333,122.25,112.0833333,151.0833333,97.08333333,178,129.9166667,279,223.75,548,64.16666667,167,44.75,214,101.9166667,186,34.91666667,333,235.9166667,4,23,0,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 00,26.18181818,0,91.73636364,27/1/2018,Saturday,41.72727273,50,508.1818182,135,105.3636364,147.6363636,102.8181818,178,136.2727273,279,229,548,39.81818182,167,32,214,108.6363636,186,38.36363636,333,230.1818182,4,0,1,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 01,26.31666667,0,89.18333333,27/1/2018,Saturday,35.25,44.25,517.4166667,145.75,98,145,102.75,178,142.75,279,234.75,548,30.58333333,167,21.25,214,116,186,41,333,230.25,4,1,1,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 02,25.96666667,0,91.04166667,27/1/2018,Saturday,33.75,38.83333333,531.1666667,152.25,91.66666667,145,99.41666667,178,144.25,279,240.1666667,548,16.83333333,167,14.75,214,122.3333333,186,41,333,233.5833333,4,2,1,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 03,25.85833333,0,91.63333333,27/1/2018,Saturday,32.83333333,31.41666667,536.0833333,157.75,89.75,143.4166667,94.16666667,178,145.1666667,279,247.5833333,548,11.91666667,167,9.25,214,124.25,186,42.58333333,333,238.8333333,4,3,1,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 04,25.85833333,0,92.00833333,27/1/2018,Saturday,30.08333333,31.25,531.25,147.5,80.5,181.9166667,92.41666667,178,147.9166667,279,247.75,548,16.75,167,19.5,214,133.5,186,4.083333333,333,240.5833333,4,4,1,0,0,27.33258387,82.98532648,0.024319728
2018-01-27 05,25.81666667,0,91.70833333,27/1/2018,Saturday,31.91666667,29.08333333,527.4166667,144.25,79.83333333,185,93.41666667,178,146.0833333,279,249.9166667,548,20.58333333,167,22.75,214,134.1666667,186,1,333,239.5833333,4,5,1,0,0,27.33258387,82.98532648,0.024319728
